node,in_degree,out_degree,in_degree_centrality,out_degree_centrality,degree_centrality,pagerank,betweenness_centrality,closeness_centrality
Introduction to special relativity,0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Ipswich,0,3,0.0,0.0007197696737044146,0.0007197696737044146,3.604868397980029e-05,0.0,0.0
Reza Shah,2,5,0.0004798464491362764,0.0011996161228406909,0.0016794625719769674,5.750374059329332e-05,1.9594014266997357e-06,0.30070245548340097
Zoroaster,2,8,0.0004798464491362764,0.0019193857965451055,0.0023992322456813818,5.792037891225329e-05,7.559042287709693e-06,0.3006807001328378
Limerick,4,8,0.0009596928982725527,0.0019193857965451055,0.0028790786948176585,6.241617216787694e-05,1.2768584066518608e-05,0.3276575715260237
Osmium,5,9,0.0011996161228406909,0.002159309021113244,0.0033589251439539347,7.047835279894385e-05,4.0818509133192794e-05,0.2644444284319219
Ruthenium,5,8,0.0011996161228406909,0.0019193857965451055,0.0031190019193857964,6.75465771489184e-05,2.173776326788045e-05,0.2878122324955737
John Flamsteed,3,6,0.0007197696737044146,0.0014395393474088292,0.002159309021113244,5.4449798193290624e-05,4.084306554523234e-06,0.2710852936687812
Luminiferous aether,4,4,0.0009596928982725527,0.0009596928982725527,0.0019193857965451055,5.131014591500195e-05,8.525000826917468e-07,0.2956329945394853
Muhammad Ali Jinnah,4,7,0.0009596928982725527,0.0016794625719769674,0.00263915547024952,0.00011487178579860403,0.00023282900817312279,0.31824861300529017
Tel Aviv,4,8,0.0009596928982725527,0.0019193857965451055,0.0028790786948176585,7.884561480551975e-05,7.209470240136784e-06,0.3066486119114649
Tunis,4,9,0.0009596928982725527,0.002159309021113244,0.0031190019193857964,8.127403241362609e-05,8.338135216320935e-06,0.3084007596642983
Music of the trecento,2,6,0.0004798464491362764,0.0014395393474088292,0.0019193857965451055,5.1285445956984544e-05,1.9560030578338505e-06,0.27801248493117164
Niccolò Machiavelli,7,8,0.0016794625719769674,0.0019193857965451055,0.0035988483685220726,8.753340743208742e-05,1.2300109371493552e-05,0.3131410968381619
Italo disco,0,3,0.0,0.0007197696737044146,0.0007197696737044146,3.604868397980029e-05,0.0,0.0
List of rivers by length,5,21,0.0011996161228406909,0.005038387715930902,0.006238003838771593,0.0001690849378377045,0.00026749389697241924,0.3710390712647161
Tooth enamel,3,9,0.0007197696737044146,0.002159309021113244,0.0028790786948176585,7.463126256483765e-05,2.0669845473165306e-05,0.27004604530448895
Ivory-billed Woodpecker,1,8,0.0002399232245681382,0.0019193857965451055,0.002159309021113244,5.287483763554054e-05,1.585770047577916e-06,0.26948571114226977
The Hobbit,4,14,0.0009596928982725527,0.0033589251439539347,0.004318618042226488,9.643588670701826e-05,7.482664501274432e-05,0.34361377736552995
Sandy Koufax,1,5,0.0002399232245681382,0.0011996161228406909,0.0014395393474088292,6.433117282219823e-05,6.598028160713695e-06,0.21980159917686082
Jacobite rising,0,5,0.0,0.0011996161228406909,0.0011996161228406909,3.604868397980029e-05,0.0,0.0
James K. Polk,3,4,0.0007197696737044146,0.0009596928982725527,0.0016794625719769674,0.0001025818314783511,5.634717783700728e-06,0.2808683271768659
James Callaghan,2,3,0.0004798464491362764,0.0007197696737044146,0.0011996161228406909,6.0688884484134275e-05,2.5471405530330523e-06,0.24692582955475517
Macbeth,3,13,0.0007197696737044146,0.0031190019193857964,0.003838771593090211,0.00021647044706419647,0.00010539015882547712,0.29468968568645565
Marcel Proust,2,5,0.0004798464491362764,0.0011996161228406909,0.0016794625719769674,4.5104467889177015e-05,4.29622766105091e-06,0.25233810790747324
John Tyler,2,3,0.0004798464491362764,0.0007197696737044146,0.0011996161228406909,6.786341212930467e-05,2.0077791065883926e-07,0.2789641990358494
Pride and Prejudice,3,7,0.0007197696737044146,0.0016794625719769674,0.0023992322456813818,0.0001118591209236028,2.3491468835331854e-05,0.3440974198738272
Jane Eyre,0,2,0.0,0.0004798464491362764,0.0004798464491362764,3.604868397980029e-05,0.0,0.0
Japanese war crimes,2,11,0.0004798464491362764,0.00263915547024952,0.0031190019193857964,7.506987252727426e-05,8.324966972592894e-06,0.34438255197514783
Osaka,2,6,0.0004798464491362764,0.0014395393474088292,0.0019193857965451055,9.509850983585792e-05,7.239104083535895e-07,0.3235758826873314
Sumo,3,7,0.0007197696737044146,0.0016794625719769674,0.0023992322456813818,0.00013731432873919375,2.9365759060074277e-05,0.3226714780462798
Wasabi,5,8,0.0011996161228406909,0.0019193857965451055,0.0031190019193857964,0.00012320978543659008,5.079826355913447e-05,0.32685872097806407
Renminbi,3,3,0.0007197696737044146,0.0007197696737044146,0.0014395393474088292,5.4083279090114934e-05,1.475074091103443e-06,0.31031200158561073
Jarvis Island,1,5,0.0002399232245681382,0.0011996161228406909,0.0014395393474088292,4.67236464199527e-05,4.595113860607405e-06,0.363192225573371
Louis Jordan,2,5,0.0004798464491362764,0.0011996161228406909,0.0016794625719769674,5.1696186026628076e-05,2.2815031444452226e-06,0.27922659481564666
Minstrel show,1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,3.864419326544732e-05,0.0,0.2789829252356907
Jerry Fodor,0,3,0.0,0.0007197696737044146,0.0007197696737044146,3.604868397980029e-05,0.0,0.0
Shroud of Turin,3,9,0.0007197696737044146,0.002159309021113244,0.0028790786948176585,9.043910332465433e-05,5.802806400190608e-06,0.2915065327373279
Jet Set Willy,1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,3.9638026371840965e-05,1.6744238470598145e-06,0.255549937725886
Wright brothers,4,6,0.0009596928982725527,0.0014395393474088292,0.0023992322456813818,0.00010453641767802185,1.6758748695293335e-05,0.3020794183192386
Jiaogulan,1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,4.353108548728147e-05,8.710813110414987e-08,0.2684239900042682
Jimmy Wales,3,3,0.0007197696737044146,0.0007197696737044146,0.0014395393474088292,6.731356585001387e-05,5.661909767200642e-05,0.23064590916455321
Johann Pachelbel,1,8,0.0002399232245681382,0.0019193857965451055,0.002159309021113244,5.86506298168978e-05,4.0578539234876195e-06,0.2547979055383535
Johannes Ockeghem,1,5,0.0002399232245681382,0.0011996161228406909,0.0014395393474088292,4.774097371313753e-05,6.584160959624257e-06,0.2340885793193694
John Marshall,2,3,0.0004798464491362764,0.0007197696737044146,0.0011996161228406909,5.13644679321341e-05,8.729458470187798e-06,0.27082032042461124
John Bull (locomotive),0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Mother Teresa,4,11,0.0009596928982725527,0.00263915547024952,0.0035988483685220726,7.078468507660225e-05,2.6653440847838212e-05,0.2867992986844306
"John Seigenthaler, Sr.",0,4,0.0,0.0009596928982725527,0.0009596928982725527,3.604868397980029e-05,0.0,0.0
John Sentamu,1,5,0.0002399232245681382,0.0011996161228406909,0.0014395393474088292,5.5506768853248476e-05,3.2207327595551952e-06,0.250769844761726
William Henry Harrison,3,4,0.0007197696737044146,0.0009596928982725527,0.0016794625719769674,8.648146695364e-05,1.3425690517104917e-05,0.2828178725577465
John W. Campbell,2,6,0.0004798464491362764,0.0014395393474088292,0.0019193857965451055,4.208914720074323e-05,9.93847370704861e-06,0.272293037884825
John W. Johnston,0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Llywelyn the Great,3,5,0.0007197696737044146,0.0011996161228406909,0.0019193857965451055,5.546237927938312e-05,3.1083173768398945e-06,0.2853617575690803
Johnston Atoll,3,5,0.0007197696737044146,0.0011996161228406909,0.0019193857965451055,5.5024228871385894e-05,5.203533976893713e-07,0.36555621754209555
Jonathan Wild,0,4,0.0,0.0009596928982725527,0.0009596928982725527,3.604868397980029e-05,0.0,0.0
Joseph and the Amazing Technicolor Dreamcoat,1,2,0.0002399232245681382,0.0004798464491362764,0.0007197696737044146,3.92320611420267e-05,9.893431631398091e-07,0.3092498427886066
Juan Sebastián Elcano,0,2,0.0,0.0004798464491362764,0.0004798464491362764,3.604868397980029e-05,0.0,0.0
July 2006 Java earthquake,1,1,0.0002399232245681382,0.0002399232245681382,0.0004798464491362764,4.1763464136823965e-05,1.1377693534865254e-06,0.26265617374935757
Jump rope,1,6,0.0002399232245681382,0.0014395393474088292,0.0016794625719769674,3.8025088165079874e-05,1.2466698984671496e-06,0.2607119150138689
Juniper berry,2,5,0.0004798464491362764,0.0011996161228406909,0.0016794625719769674,4.321783182517462e-05,3.743420297205499e-06,0.27877707521036255
Roche limit,3,4,0.0007197696737044146,0.0009596928982725527,0.0016794625719769674,4.560130420673398e-05,3.5370542137949326e-06,0.26880593992859997
Józef Piłsudski,0,2,0.0,0.0004798464491362764,0.0004798464491362764,3.604868397980029e-05,0.0,0.0
Kaffir lime,0,3,0.0,0.0007197696737044146,0.0007197696737044146,3.604868397980029e-05,0.0,0.0
Karachi,1,6,0.0002399232245681382,0.0014395393474088292,0.0016794625719769674,6.320133490874491e-05,1.3427164551489831e-07,0.2828178725577465
The Great Exhibition,2,4,0.0004798464491362764,0.0009596928982725527,0.0014395393474088292,4.6377484733168975e-05,3.2068289581832824e-06,0.2650853831634191
Mogadishu,3,7,0.0007197696737044146,0.0016794625719769674,0.0023992322456813818,9.186323994922116e-05,5.5604419221807945e-06,0.2940433449296791
Kochi (India),2,3,0.0004798464491362764,0.0007197696737044146,0.0011996161228406909,4.499383422890208e-05,1.8995156453742955e-06,0.25273708569910514
Peafowl,1,7,0.0002399232245681382,0.0016794625719769674,0.0019193857965451055,4.2665618945027906e-05,0.0002457640805730887,0.24775014230915557
Red rain in Kerala,1,2,0.0002399232245681382,0.0004798464491362764,0.0007197696737044146,5.259102139286934e-05,6.546103598149379e-07,0.24775014230915557
Kestrel,0,2,0.0,0.0004798464491362764,0.0004798464491362764,3.604868397980029e-05,0.0,0.0
Kevin Spacey,2,7,0.0004798464491362764,0.0016794625719769674,0.002159309021113244,4.262855216593738e-05,4.706779272040163e-05,0.3155663354013732
Khan Wali Khan,1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,3.8717424589838395e-05,2.5034572336881863e-06,0.363192225573371
Khudai Khidmatgar,0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Kigali,1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,6.450571471944465e-05,4.115545304573176e-07,0.2552987675677919
Kigo,0,4,0.0,0.0009596928982725527,0.0009596928982725527,3.604868397980029e-05,0.0,0.0
Kingman Reef,1,2,0.0002399232245681382,0.0004798464491362764,0.0007197696737044146,3.8717424589838395e-05,0.0,0.363192225573371
Red Kite,2,9,0.0004798464491362764,0.002159309021113244,0.00263915547024952,7.561779538806795e-05,0.0002526615826985929,0.3429332978988435
Kitsch,1,2,0.0002399232245681382,0.0004798464491362764,0.0007197696737044146,3.913427187393588e-05,1.275176334206083e-07,0.2808873098970049
Knights of Columbus,0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Pyongyang,2,8,0.0004798464491362764,0.0019193857965451055,0.0023992322456813818,9.753972257391132e-05,1.3151273795061858e-06,0.29099626363507103
Koryaksky,1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,7.4044730661199e-05,0.0002397487980139957,0.2921828344513558
Krag-Jørgensen,0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Kubla Khan,1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,4.0152005066753106e-05,2.729326490095067e-06,0.23412814135744942
Scattered disc,3,4,0.0007197696737044146,0.0009596928982725527,0.0016794625719769674,6.896794260628086e-05,3.743301943513535e-06,0.2947105827000486
Kuwait City,1,6,0.0002399232245681382,0.0014395393474088292,0.0016794625719769674,0.00011196423643034954,6.251586989454087e-07,0.25636966487175894
Kylie Minogue,6,12,0.0014395393474088292,0.0028790786948176585,0.004318618042226488,7.354421630173088e-05,0.00034481334391475515,0.3493031297055038
Neighbours,3,9,0.0007197696737044146,0.002159309021113244,0.0028790786948176585,6.456119220382272e-05,2.058309576533699e-05,0.28090629518324334
Ray of Light,1,8,0.0002399232245681382,0.0019193857965451055,0.002159309021113244,4.1504826629205984e-05,1.0460588278800383e-06,0.25879622873379937
Mount St. Helens,6,11,0.0014395393474088292,0.00263915547024952,0.004078694817658349,0.0001164833539346768,0.00024247246288949502,0.36671743026878006
La Grande Armée,1,2,0.0002399232245681382,0.0004798464491362764,0.0007197696737044146,4.206681400948546e-05,0.0,0.3199883459528861
Ladysmith Black Mambazo,2,4,0.0004798464491362764,0.0009596928982725527,0.0014395393474088292,4.868686499651635e-05,4.716223782330427e-06,0.2985852889745014
Lagos,1,6,0.0002399232245681382,0.0014395393474088292,0.0016794625719769674,7.092110911579358e-05,1.2295724770662368e-06,0.2773075757146917
Laika,5,9,0.0011996161228406909,0.002159309021113244,0.0033589251439539347,6.504059856734265e-05,2.3435454177498207e-05,0.31082257402109675
Lake Baikal,1,8,0.0002399232245681382,0.0019193857965451055,0.002159309021113244,8.419372421728164e-05,2.8591978456968e-05,0.3199883459528861
Yenisei River,2,4,0.0004798464491362764,0.0009596928982725527,0.0014395393474088292,6.351270773252059e-05,3.291894340834029e-06,0.2917725805417077
Morecambe Bay,2,6,0.0004798464491362764,0.0014395393474088292,0.0019193857965451055,4.321647103229527e-05,3.328211832807837e-06,0.26539007900613565
Lake Kariba,2,7,0.0004798464491362764,0.0016794625719769674,0.002159309021113244,6.588808989508349e-05,3.6838087244290833e-06,0.2714925945411605
Las Palmas de Gran Canaria,1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,5.64384816029189e-05,0.0,0.3133299636034443
The Last Supper (Leonardo),3,6,0.0007197696737044146,0.0014395393474088292,0.002159309021113244,8.689133937779547e-05,1.2583086245579639e-05,0.27677201899547715
Split infinitive,1,2,0.0002399232245681382,0.0004798464491362764,0.0007197696737044146,4.6097064258391884e-05,1.0233681864523949e-05,0.3258081402662343
X Window System,7,7,0.0016794625719769674,0.0016794625719769674,0.0033589251439539347,9.074226960347555e-05,2.3713037976394647e-05,0.27634873576940516
Laurence Olivier,8,10,0.0019193857965451055,0.0023992322456813818,0.004318618042226488,0.00010680935469930785,0.0009821944593559517,0.3111716559775445
Richard III (play),2,3,0.0004798464491362764,0.0007197696737044146,0.0011996161228406909,5.0812761726177564e-05,5.002404596916571e-07,0.2484610890916533
Royal National Theatre,2,6,0.0004798464491362764,0.0014395393474088292,0.0019193857965451055,6.26607567220527e-05,0.0004935916319511202,0.23908465956601763
Laurent Fignon,1,2,0.0002399232245681382,0.0004798464491362764,0.0007197696737044146,5.529413677144425e-05,0.0,0.23252999704784225
Lavender,0,7,0.0,0.0016794625719769674,0.0016794625719769674,3.604868397980029e-05,0.0,0.0
Welsh law,2,5,0.0004798464491362764,0.0011996161228406909,0.0016794625719769674,9.94098406315158e-05,2.525658625805481e-06,0.2850095074225816
Stanley Baldwin,2,4,0.0004798464491362764,0.0009596928982725527,0.0014395393474088292,7.202892022620902e-05,3.212061138328746e-06,0.2719189110989325
Lego,0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Maseru,1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,6.0336274214293334e-05,3.932027810755744e-07,0.25780092036698
Sunset Boulevard (1950 film),1,5,0.0002399232245681382,0.0011996161228406909,0.0014395393474088292,4.166337190384516e-05,8.560645609489863e-07,0.24545290793976401
Principality,5,12,0.0011996161228406909,0.0028790786948176585,0.004078694817658349,6.652325274928045e-05,2.307630755668061e-05,0.34613214268643994
Lighthouse of Alexandria,0,2,0.0,0.0004798464491362764,0.0004798464491362764,3.604868397980029e-05,0.0,0.0
Lighting designer,1,1,0.0002399232245681382,0.0002399232245681382,0.0004798464491362764,4.170075829363052e-05,0.0,0.285126827472289
Link (The Legend of Zelda),1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,4.10682985391973e-05,1.295378024282161e-06,0.21311771894959666
List of Archbishops of Canterbury,0,2,0.0,0.0004798464491362764,0.0004798464491362764,3.604868397980029e-05,0.0,0.0
List of Asian countries,0,2,0.0,0.0004798464491362764,0.0004798464491362764,3.604868397980029e-05,0.0,0.0
List of European countries,2,2,0.0004798464491362764,0.0004798464491362764,0.0009596928982725527,8.201074948777966e-05,0.00023318716331144213,0.0004798464491362764
List of European Union member states by accession,0,4,0.0,0.0009596928982725527,0.0009596928982725527,3.604868397980029e-05,0.0,0.0
List of Oceanian countries,0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
List of Prime Ministers of the United Kingdom,2,14,0.0004798464491362764,0.0033589251439539347,0.003838771593090211,0.0001625593645351616,0.00026251356944097015,0.27390816827496767
William Pitt the Younger,1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,5.658574466961417e-05,4.704066424462499e-07,0.21496967036859693
List of areas in the National Park System of the United States,3,12,0.0007197696737044146,0.0028790786948176585,0.0035988483685220726,0.0001662537898981946,0.001024114585058667,0.36360530509502054
Mammoth Cave National Park,1,5,0.0002399232245681382,0.0011996161228406909,0.0014395393474088292,5.2095182114292866e-05,3.927698496550945e-06,0.2665816957816603
Zion National Park,1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,4.674634940279534e-05,4.998163528890733e-07,0.2665816957816603
Neodymium,4,6,0.0009596928982725527,0.0014395393474088292,0.0023992322456813818,6.661699060971977e-05,1.8783959285666296e-05,0.25979925218704036
Neptunium,3,5,0.0007197696737044146,0.0011996161228406909,0.0019193857965451055,6.555899040298183e-05,9.221551428166982e-08,0.282433478575337
Ununbium,5,8,0.0011996161228406909,0.0019193857965451055,0.0031190019193857964,7.481860478927179e-05,7.663789636534986e-06,0.2686669233457938
Ununhexium,3,5,0.0007197696737044146,0.0011996161228406909,0.0019193857965451055,9.346650229764218e-05,2.54266132811161e-07,0.2595882971415418
Ununpentium,4,6,0.0009596928982725527,0.0014395393474088292,0.0023992322456813818,7.503165625645556e-05,6.938505403295713e-05,0.32451070799063675
Ununtrium,2,5,0.0004798464491362764,0.0011996161228406909,0.0016794625719769674,6.93064953202078e-05,4.158235551699009e-06,0.2589574825369858
Tarragon,1,6,0.0002399232245681382,0.0014395393474088292,0.0016794625719769674,4.088274810263313e-05,5.619098124394748e-06,0.20901270555401752
List of minerals,0,5,0.0,0.0011996161228406909,0.0011996161228406909,3.604868397980029e-05,0.0,0.0
List of popes,2,15,0.0004798464491362764,0.0035988483685220726,0.004078694817658349,7.377639909639923e-05,3.0469453204336526e-06,0.27243583331603305
Mackenzie River,2,5,0.0004798464491362764,0.0011996161228406909,0.0016794625719769674,5.334699596443571e-05,6.524871305360743e-06,0.29154743158443247
List of universities in the United Kingdom,4,4,0.0009596928982725527,0.0009596928982725527,0.0019193857965451055,0.00014545831399642739,8.097790037366306e-06,0.34601687097128336
Miguel de Cervantes,4,6,0.0009596928982725527,0.0014395393474088292,0.0023992322456813818,4.80166493062764e-05,1.0175204186052811e-05,0.3231732999405975
Lithium aluminium hydride,0,8,0.0,0.0019193857965451055,0.0019193857965451055,3.604868397980029e-05,0.0,0.0
Liverpool and Manchester Railway,4,5,0.0009596928982725527,0.0011996161228406909,0.002159309021113244,6.808575015026654e-05,4.1234577716547634e-05,0.2858721032629031
Loch Ness,2,5,0.0004798464491362764,0.0011996161228406909,0.0016794625719769674,8.800595094778744e-05,6.094857174040222e-06,0.2674050081865966
Lomé,1,2,0.0002399232245681382,0.0004798464491362764,0.0007197696737044146,5.433184440607515e-05,9.62609098842394e-07,0.25321444204204496
Rio Tinto Group,2,7,0.0004798464491362764,0.0016794625719769674,0.002159309021113244,4.214488937390078e-05,2.0360355466725843e-05,0.3294236396033675
Tottenham Hotspur F.C.,1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,5.196556979093231e-05,5.964218138121978e-06,0.3092728558740947
London sewerage system,1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,4.595335875335571e-05,1.65526606157996e-06,0.2701689291579071
Long-billed Vulture,0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Longship,2,6,0.0004798464491362764,0.0014395393474088292,0.0019193857965451055,0.0002999894723584148,9.011204190427813e-07,0.2927178924662688
Lord's Resistance Army,3,3,0.0007197696737044146,0.0007197696737044146,0.0014395393474088292,5.554108365547086e-05,1.4670311577195307e-06,0.2896778864735544
Lost (TV series),4,6,0.0009596928982725527,0.0014395393474088292,0.0023992322456813818,5.97260976249302e-05,1.8252654856564544e-05,0.2601896097937823
"Louisville, Kentucky",4,9,0.0009596928982725527,0.002159309021113244,0.0031190019193857964,8.293093827838158e-05,2.0086201484104842e-05,0.2780310835721223
Muhammad Ali,3,6,0.0007197696737044146,0.0014395393474088292,0.002159309021113244,7.940262644227269e-05,2.414219610243361e-06,0.27875837663398517
Lovage,0,4,0.0,0.0009596928982725527,0.0009596928982725527,3.604868397980029e-05,0.0,0.0
"Lucy, Lady Duff-Gordon",0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Luxembourg (city),1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,6.051024748259936e-05,2.240445823262423e-07,0.2740345929866863
TGV,3,8,0.0007197696737044146,0.0019193857965451055,0.00263915547024952,5.8705978594047547e-05,2.8671857568272766e-05,0.29550687124829955
M*A*S*H (TV series),0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Madama Butterfly,1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,4.6176338842301724e-05,2.308440505660299e-06,0.2681988020931908
Mahjong,0,7,0.0,0.0016794625719769674,0.0016794625719769674,3.604868397980029e-05,0.0,0.0
Makuria,1,2,0.0002399232245681382,0.0004798464491362764,0.0007197696737044146,5.312139037972659e-05,2.913980790595296e-07,0.28293339486936375
Malaspina Glacier,0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Mallard,1,5,0.0002399232245681382,0.0011996161228406909,0.0014395393474088292,3.987885610546524e-05,1.7168405362028377e-05,0.0002399232245681382
Pikachu,5,11,0.0011996161228406909,0.00263915547024952,0.003838771593090211,6.137526414473412e-05,5.089896406172345e-05,0.3235758826873314
Tasmanian Devil,2,5,0.0004798464491362764,0.0011996161228406909,0.0016794625719769674,4.940836987909633e-05,4.300160374751014e-06,0.2973675327158046
Salford,1,5,0.0002399232245681382,0.0011996161228406909,0.0014395393474088292,4.6948933497245214e-05,3.894900562174271e-07,0.26174635579015526
Theatre in the round,2,8,0.0004798464491362764,0.0019193857965451055,0.0023992322456813818,5.0522136211412993e-05,1.3439732370155185e-05,0.26225838563993714
Wayne Rooney,1,10,0.0002399232245681382,0.0023992322456813818,0.00263915547024952,8.919938451636392e-05,7.100173491343225e-07,0.2560537636150628
Mandan,0,7,0.0,0.0016794625719769674,0.0016794625719769674,3.604868397980029e-05,0.0,0.0
Martin Van Buren,3,6,0.0007197696737044146,0.0014395393474088292,0.002159309021113244,8.60167187226771e-05,9.035667904341218e-06,0.2808873098970049
Pontiac's Rebellion,1,5,0.0002399232245681382,0.0011996161228406909,0.0014395393474088292,3.8949100189137784e-05,1.4886568825792237e-06,0.2698356471390783
Map projection,0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Maputo,1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,6.124318639058197e-05,6.755406462441178e-07,0.267198703692689
Marcel Lefebvre,1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,5.32683147222445e-05,6.081568503869645e-07,0.2721860395072424
Marcus Allen,0,2,0.0,0.0004798464491362764,0.0004798464491362764,3.604868397980029e-05,0.0,0.0
Margaret Sanger,1,7,0.0002399232245681382,0.0016794625719769674,0.0019193857965451055,3.8717424589838395e-05,1.054542114146912e-05,0.363192225573371
Margate,0,2,0.0,0.0004798464491362764,0.0004798464491362764,3.604868397980029e-05,0.0,0.0
Margin of error,1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,4.0649975349400925e-05,5.339267692751797e-07,0.27367368874200476
Ralph Nader,5,9,0.0011996161228406909,0.002159309021113244,0.0033589251439539347,5.002621830604311e-05,9.333678754787197e-05,0.36717100779539574
Sonic the Hedgehog (character),1,12,0.0002399232245681382,0.0028790786948176585,0.0031190019193857964,9.099707571893858e-05,5.4021310128842446e-06,0.255408593733781
Super Mario 64,4,7,0.0009596928982725527,0.0016794625719769674,0.00263915547024952,0.00011508318552928308,9.38187003056485e-06,0.3181024597961029
Mark Twain House,1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,6.55628828706418e-05,7.716125214239933e-07,0.24834231474371582
Mark Webber,0,6,0.0,0.0014395393474088292,0.0014395393474088292,3.604868397980029e-05,0.0,0.0
Spacecraft propulsion,3,7,0.0007197696737044146,0.0016794625719769674,0.0023992322456813818,7.979079922223773e-05,1.2553091155809888e-05,0.2669584170886488
Rosa Parks,1,8,0.0002399232245681382,0.0019193857965451055,0.002159309021113244,6.569910146075078e-05,1.3817498675014376e-06,0.26788762648163494
Mass Rapid Transit (Singapore),0,4,0.0,0.0009596928982725527,0.0009596928982725527,3.604868397980029e-05,0.0,0.0
Trigonometric function,2,10,0.0004798464491362764,0.0023992322456813818,0.0028790786948176585,0.0001360440606114249,7.219268085085812e-06,0.24779445726425497
Probability theory,2,5,0.0004798464491362764,0.0011996161228406909,0.0016794625719769674,8.763644509415943e-05,8.281655037052071e-06,0.28561670244217474
Matilda of Boulogne,2,2,0.0004798464491362764,0.0004798464491362764,0.0009596928982725527,6.213811961338446e-05,1.4832365440234883e-06,0.2530602592240202
Matsuo Bashō,0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Mauna Loa,1,7,0.0002399232245681382,0.0016794625719769674,0.0019193857965451055,4.6904697317342774e-05,5.778293657046839e-07,0.2921828344513558
Mauthausen-Gusen concentration camp,0,2,0.0,0.0004798464491362764,0.0004798464491362764,3.604868397980029e-05,0.0,0.0
McFly (band),0,2,0.0,0.0004798464491362764,0.0004798464491362764,3.604868397980029e-05,0.0,0.0
Meander,2,3,0.0004798464491362764,0.0007197696737044146,0.0011996161228406909,7.456766353227327e-05,8.109736886120188e-05,0.29032543745973344
Oxbow lake,3,8,0.0007197696737044146,0.0019193857965451055,0.00263915547024952,0.0001122806386096735,5.2235966402929134e-05,0.29498251382185287
Trichinosis,3,3,0.0007197696737044146,0.0007197696737044146,0.0014395393474088292,5.9804660432152656e-05,9.29872327112785e-06,0.29323422262302157
Shrine of Remembrance,1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,5.2494325285294064e-05,1.094611022107653e-06,0.25181826449564254
Meteor shower,0,3,0.0,0.0007197696737044146,0.0007197696737044146,3.604868397980029e-05,0.0,0.0
Mickey Mantle,0,7,0.0,0.0016794625719769674,0.0016794625719769674,3.604868397980029e-05,0.0,0.0
Optical microscope,2,6,0.0004798464491362764,0.0014395393474088292,0.0019193857965451055,7.969074688650191e-05,1.0984837454774361e-05,0.24368271106631983
Riyadh,2,4,0.0004798464491362764,0.0009596928982725527,0.0014395393474088292,6.218473002400476e-05,3.305912649090105e-06,0.31283467348408617
Porgy and Bess,2,7,0.0004798464491362764,0.0016794625719769674,0.002159309021113244,4.614723498694241e-05,8.224001188419463e-06,0.2749592217820764
Milkshake,0,2,0.0,0.0004798464491362764,0.0004798464491362764,3.604868397980029e-05,0.0,0.0
Talc,2,5,0.0004798464491362764,0.0011996161228406909,0.0016794625719769674,5.932307954864921e-05,6.324168697984673e-06,0.267164350555161
