node,in_degree,out_degree,pagerank,betweenness_centrality,closeness_centrality
Albrecht Dürer,8,14,0.00015375647949481523,9.832664692863907e-05,0.3581347505571747
Weather forecasting,1,7,4.387137637770348e-05,8.617938041242187e-07,0.2604575774577645
Coccinellidae,3,6,7.024500257488077e-05,1.0975396792755792e-05,0.2631313767477012
Atonality,4,8,9.829241664594795e-05,1.129008122552225e-05,0.3282268834943829
Lord Voldemort,3,11,6.658127724298339e-05,1.0702786766116383e-05,0.3161319612590799
Pericles,5,10,9.729449161408984e-05,1.8067012423594036e-05,0.31927250496714044
Obi-Wan Kenobi,3,11,5.894508741036657e-05,9.82428822892614e-06,0.24995513012264434
Jocelin,2,5,6.440440089600189e-05,1.5511989942678473e-06,0.3029951410544637
Britney Spears,11,17,0.00022602059915614232,0.00011275983349431966,0.39270608139862767
Boston Terrier,1,3,4.146795993320399e-05,2.466050490816573e-06,0.23785937944776545
Maya mythology,4,11,7.451987827243927e-05,2.39144200596199e-05,0.28849606407954703
Ordinal number,4,5,7.632536452873734e-05,2.830870677478315e-06,0.2820114748565643
Barbara McClintock,5,6,9.025054247911478e-05,1.1383674274452903e-05,0.30137776815984996
Niobium,6,11,0.00011919896147139831,0.00026383646289265914,0.37397064088793414
Monrovia,3,4,9.045336630688096e-05,1.1888429037160122e-06,0.3382995951417004
Demand Note,1,4,5.4440584444976905e-05,1.4400124305613287e-07,0.292086129753915
Angkor Wat,4,12,0.00011139436782081275,3.0154481578904853e-05,0.34234677155031135
Osiris,5,9,7.933636911988177e-05,3.160749150030281e-05,0.2843337416632639
Osteomalacia,1,1,4.720759191539309e-05,0.0,0.24824717765894236
Mount Unzen,1,4,5.163657188868459e-05,2.8057329329664074e-07,0.29568294409058743
Thomas More,7,5,9.921677636354908e-05,1.0131713760543401e-05,0.30376617711211285
The Brothers Karamazov,3,11,6.301135806826446e-05,3.126460388020375e-05,0.26204214751630706
Aberration of light,2,8,5.672882739339894e-05,4.106100456256472e-06,0.2681298934668207
Zheng He,3,4,7.114079386260514e-05,2.633756179300218e-06,0.3080212326747272
Peak District,3,6,7.470411147227353e-05,1.5547474440150563e-05,0.3478188478188478
Lima,7,9,0.00010377472781107009,4.836072903570059e-06,0.33127180463051065
Frederick II of Prussia,2,12,6.276307253776346e-05,3.6150232413673874e-06,0.30220614828209763
Attila the Hun,11,20,0.00018087896633363874,6.410996296280793e-05,0.3272499412547975
Social contract (Malaysia),2,2,5.778911378045643e-05,1.1680728604870028e-06,0.25902045877247365
Antananarivo,2,5,6.658683978045765e-05,2.6041791549040243e-06,0.32395130650538884
William Butler Yeats,10,11,0.00015434487102569336,4.736984438300252e-05,0.3204233453485697
Johannesburg,16,23,0.0002296741367571552,0.0008221228612855792,0.38110006385113565
Wrench,1,4,4.5103099064185496e-05,3.036340412252249e-07,0.2711754397351853
Terbium,3,4,6.383969726383271e-05,3.537645072253256e-06,0.27115784008307375
John Maynard Keynes,11,18,0.0001718723922663164,0.0001645314927592729,0.3197367414096579
James Lovelock,5,8,0.00010384727314470061,6.250635811354252e-05,0.33769802780472036
Thrush (bird),2,3,5.5971826472314424e-05,0.00024088659651848047,0.25067498650027
Crow,12,18,0.0001978336205292409,0.00023734104010344605,0.3333067411248504
Magpie,4,8,8.135431241860982e-05,0.0002524810998723339,0.2671184706860175
Anteater,2,6,5.135414741558504e-05,1.698976622731786e-06,0.29673295454545456
Caracas,3,5,7.355783664765567e-05,2.465496523266067e-07,0.3157496977025393
Acorn Computers,3,11,7.561558361287328e-05,4.187898700698151e-05,0.2776079734219269
Saint Lawrence Seaway,3,9,6.995107643092282e-05,7.090008714226171e-06,0.2831006911505624
Katana,4,4,0.0001220526738796553,3.820157419050553e-05,0.3606076298981529
Radio frequency,8,12,0.00014348195985146368,0.00015664003420076057,0.3460901259111995
Rhubarb,1,6,4.9453438263630535e-05,1.7774215335294883e-06,0.2741469816272966
Thrasybulus,2,5,5.2738322098095167e-05,1.295725743638851e-06,0.23109685270202998
Tiger Woods,8,14,0.00013818377651376583,0.0001857648494765718,0.3708832667554372
East Flemish,2,7,6.65373354117213e-05,1.3587376820499054e-06,0.28819755811547215
William and Mary,3,5,6.992519260260428e-05,4.00080393581539e-06,0.30913799482056975
Mary II of England,9,15,0.0001194435660469535,2.873686708172148e-05,0.30139950945029576
Mary I of Scotland,7,14,0.00012253491596753312,6.211386179433596e-05,0.3413119843150069
Tenzing Norgay,1,2,4.757653554992914e-05,0.0,0.27376973985977326
Brown trout,2,8,6.812954811129815e-05,3.911193803433158e-06,0.2831198753134106
Columba,4,6,9.067577717823574e-05,5.7978852191912624e-06,0.322525860737996
Outer Hebrides,5,5,8.604795620943497e-05,5.0797805187079516e-05,0.31176777852399074
Lyndon B. Johnson,11,11,0.00015323956538283904,2.0947436088883305e-05,0.31951667176506576
Kofi Annan,9,13,0.00017012810835249174,4.5524251855899925e-05,0.3862438753813442
Raven,10,12,0.0001573775525715504,0.00010520516826130373,0.318785289180528
Diamond simulant,1,7,4.475802588941115e-05,0.00047488175322887047,0.263945922041822
Horn of Africa,11,17,0.00018999039267029116,0.00022658404922292448,0.3526631214653499
Wessex,12,15,0.00017408724246762585,4.524958514476276e-05,0.3455176976513397
Jarvis Island,1,5,6.226695688616777e-05,3.96587325371909e-06,0.36778169014084505
Skylark,2,6,6.206689841990092e-05,8.058869715908527e-06,0.29147481512487794
Eldfell,1,7,5.315785125159976e-05,0.00024001567823870982,0.2962070187876639
Iceland hotspot,1,4,4.2347842320540215e-05,5.947301377237161e-07,0.22854329631858214
Rococo,5,9,0.00011178805848630329,8.431450624979222e-05,0.3408108328574925
Labor Day Hurricane of 1935,2,11,5.8315853652672543e-05,2.373838688648407e-05,0.3004890678941312
Florida East Coast Railway,4,7,6.361420029554608e-05,3.613976468978894e-06,0.27042071197411005
Wasp,5,10,9.471277913144249e-05,2.939393584332666e-06,0.27400314795383
Union Station (San Diego),1,5,4.6255487945838747e-05,1.3611652208435383e-07,0.27376973985977326
Mini,2,8,5.17258553282615e-05,3.004000867516002e-06,0.2713868139006171
Albinism,3,6,5.469901174272013e-05,7.730578453979258e-06,0.26266817553124605
Thomas Samuel Kuhn,1,4,6.04545618589894e-05,1.2451441277556053e-06,0.2903808729496803
Weight training,3,6,7.160045002809361e-05,6.1174930920363074e-06,0.27583019739882486
House,5,14,9.338336423865188e-05,3.195135183782051e-05,0.31063197026022304
Cyanocobalamin,5,10,8.950871696927254e-05,2.8299886780429315e-05,0.2748684210526316
Hernán Cortés,9,13,0.0001228822139106899,3.379596718520815e-05,0.3220534957218839
Meningitis,6,9,0.00010333898615676908,7.690693465966996e-05,0.30713813129456735
Porto-Novo,2,5,6.677349281785871e-05,6.38550517937127e-06,0.3271474434265132
Walter Raleigh,1,5,4.699304939862751e-05,1.0785346146801316e-06,0.2613863863863864
Cassowary,3,6,7.20997908453604e-05,8.49206675485302e-06,0.3005539169843896
Van Halen,3,6,6.196495928999251e-05,9.091740777930948e-06,0.28638014942765094
Pachycephalosaurus,5,6,0.0001340559775629528,9.822557885282523e-06,0.33424
Dilophosaurus,2,6,6.070440191649927e-05,2.4501457960316944e-06,0.2692704305233308
Lake Albert,4,6,7.280627132415399e-05,4.79743199680711e-06,0.27718436940224245
Fiberglass,7,8,0.00013244429447310324,1.3444277060631574e-05,0.3074319352465048
The Hitchhiker's Guide to the Galaxy,3,10,6.24972569986015e-05,1.713710926768474e-05,0.2861643835616438
Chris Evert,4,6,9.335168300512835e-05,2.2254445264687335e-05,0.29881275926190815
Reza Shah,2,5,6.0884672829206644e-05,1.393229491998106e-06,0.305074844833881
Stuttgart,5,8,0.00011030539985278125,8.927963385892882e-06,0.34061633784444806
Super Mario 64,4,7,9.07666282091049e-05,4.696434608255394e-06,0.3241523779967414
Guernsey,5,7,0.00011979990817359177,0.000280818599808738,0.37039007092198584
Isaac Brock,1,3,5.044657783768516e-05,3.0154014905075223e-06,0.27033322549336786
Rupee,4,7,0.0001144453018661533,6.049228397203644e-06,0.3361763759253299
Black-winged Stilt,1,5,4.8314387066341014e-05,3.0324711378226655e-06,0.26266817553124605
Ordinary differential equation,3,5,7.719147970167961e-05,5.893372228992335e-06,0.2543528552295142
John Sentamu,1,7,5.0498112441626183e-05,3.5324564571146306e-06,0.2545698269558859
Gadolinium,5,8,0.00010472497182493782,0.00023202407272762053,0.3436137840282918
Acetone,6,8,0.00010368221757591669,5.741329859924746e-05,0.31382858859761137
Robert Peel,2,6,5.088711608739629e-05,1.4429817480533322e-06,0.27220014333181314
Utrecht (city),1,5,5.0880996136781013e-05,2.4913268177878866e-07,0.31543978859947147
Tofu,6,17,0.00011579427340329849,4.573557656685834e-05,0.3351784997994384
Spacecraft propulsion,5,9,9.826283789934724e-05,1.6152706560520395e-05,0.28991742418985494
Fair Isle,3,5,6.618738733784121e-05,5.242851241644026e-06,0.2967751101008666
Dante Alighieri,15,16,0.0002483246921211036,8.569977016909627e-05,0.36381051898293276
Water Buffalo,8,14,0.00016119771406771814,7.68564352338917e-05,0.363968986845544
Macbeth of Scotland,4,6,9.710844523762687e-05,5.061224921279117e-05,0.3346415698838606
Harold Macmillan,5,9,8.041126181827488e-05,1.1056037822020745e-05,0.2830623306233062
Geography of Ireland,1,9,5.0552190369317207e-05,1.226752446164376e-06,0.27853333333333335
Definition of planet,4,8,7.377169121732151e-05,9.012607900285602e-07,0.2742369543813587
Watercolor painting,3,10,6.858603324940293e-05,2.951256050999504e-05,0.3167070952092177
Turquoise,4,10,9.613069254313009e-05,8.937798970535536e-05,0.37286925479696564
Malcolm II of Scotland,3,6,6.403041976223105e-05,3.826648636731585e-06,0.2777371534933192
Jonah Lomu,1,3,4.842363701845123e-05,4.2140319725861065e-07,0.23922129974234183
Bay Area Rapid Transit,2,5,7.467669567475608e-05,3.109633106576958e-07,0.30554336697381895
São Paulo,6,10,9.850260064998042e-05,1.1321165811358183e-05,0.3218550188737385
Pennsylvania Railroad,13,11,0.00018338225535204414,0.0003753733722236328,0.36934229137199437
Tigris,12,10,0.00020902861734918714,2.9249500373477374e-05,0.3414514547237659
Cochineal,2,5,5.333054872072824e-05,4.586797628909861e-06,0.26616550933299354
EMD F7,2,4,7.226927439334992e-05,6.637090423744801e-06,0.3217558721601848
ALCO FA,1,5,4.5636758124077806e-05,4.2879137904203453e-07,0.2852266521026761
Soukous,1,5,5.339125541445619e-05,4.261857371010003e-06,0.32242630035499303
Crimean Karaites,0,4,3.5893754486719313e-05,0.0,0.0
Ulawun,1,2,5.163657188868459e-05,4.097807428523641e-07,0.29568294409058743
Cultural diversity,1,3,4.44980726945266e-05,2.254630559330881e-07,0.2770005966982696
Battle of Badr,4,8,0.00010892083648887316,4.269870395928302e-06,0.3216072665691633
The Fens,2,9,7.574263570664865e-05,2.2511557206272996e-05,0.34237482586249285
Dimetrodon,4,6,8.918047962668712e-05,3.4127913052395437e-06,0.3227500965623793
Gas tungsten arc welding,2,9,5.547187946790578e-05,1.749472766783444e-05,0.25763088117407656
Harare,5,10,9.089436318068583e-05,9.338385901747114e-06,0.3232495164410058
Demosthenes,2,5,6.466473638405554e-05,4.488458294885763e-06,0.305878907679918
Kookaburra,2,6,6.910370869466702e-05,8.670338339643193e-06,0.32528807225163503
Barn Owl,2,9,5.00074709547253e-05,3.589033647692141e-06,0.2665560801327038
African Buffalo,2,5,5.862866042756827e-05,1.7568894858348202e-06,0.26053878772761285
Gliese 876 b,2,3,4.639954933335e-05,5.797350570755312e-07,0.2188351141839514
William II of England,6,7,0.00014188286060918583,2.0239893562561025e-05,0.3502682763246144
1980 eruption of Mount St. Helens,2,11,6.109264989466363e-05,1.83676858882403e-05,0.2801394662733003
Eurasian Collared Dove,1,4,4.631380125630213e-05,8.240954870431807e-07,0.2656408952187182
Lagos,1,7,4.807290463637353e-05,9.531060079109774e-07,0.28036505167091663
Rabat,3,6,9.267414033152468e-05,3.2163246374448845e-06,0.3315346770353912
55 Cancri b,1,3,4.129145429313949e-05,2.3551418833258213e-07,0.21519443729075458
Glynn Lunney,3,8,5.65935453885439e-05,2.8438467660248395e-06,0.2792594077935967
Great Cormorant,2,9,6.386944332229704e-05,5.481176668555125e-06,0.2794275013376137
Elephant bird,1,7,3.935131599612702e-05,3.9649596926959714e-06,0.20401386786464182
Sundew,3,8,6.767362065593359e-05,0.0002483992614777716,0.2961020552799433
Lerwick,2,7,6.883922927224597e-05,3.5147712664721285e-06,0.3080212326747272
Clifton Suspension Bridge,3,4,6.500053244136162e-05,7.855993476387398e-06,0.272288842544317
Kuru (disease),2,2,5.764769661291833e-05,0.0,0.28094949902494787
Watchmen,5,14,0.0001012265822614447,3.456603774469247e-05,0.3220286727300755
The Adventures of Tintin,6,17,0.000149348054643936,0.00011773974127266752,0.3375888817065288
Sirius,10,16,0.00015520918406825235,0.00013857463217107228,0.33964718315584097
Brasília,3,4,7.942438818867889e-05,3.4625776708451714e-06,0.308066656835275
Santa Claus,4,18,7.955515610122757e-05,4.0174592297289535e-05,0.30596850970340533
Grange Hill,0,2,3.5893754486719313e-05,0.0,0.0
Chernobyl disaster,3,15,7.216488798561808e-05,9.798596040060275e-06,0.3157496977025393
The Temptations,5,9,0.00010550490353797824,0.00021032824937756406,0.3699964576691463
Sichuan Pepper,2,6,6.723916778561922e-05,1.8082435286789453e-05,0.3680732975068276
Hänsel und Gretel,2,6,6.614615036387692e-05,2.4048259574203226e-06,0.2818212478920742
Akhenaten,3,7,8.146544809576947e-05,3.251441719455664e-06,0.30865839243498816
Nikolai Rimsky-Korsakov,4,5,7.827473246519703e-05,1.7661430135791533e-05,0.29015903882214045
Waheguru,3,3,8.663284673155421e-05,3.23094757185861e-07,0.31100193538782195
"George Byron, 6th Baron Byron",3,4,8.161434189882984e-05,1.0430632051080563e-05,0.3349635212058045
North Sea oil,6,8,0.0001293860977005332,7.681800898388581e-05,0.35302070130967467
Statue of Zeus at Olympia,2,4,5.632855441805333e-05,9.934170009994493e-07,0.30781698961172915
Henrik Ibsen,4,8,7.694001421259031e-05,1.9307432944155363e-05,0.3003378621234994
Eskimo,3,8,7.330303156259166e-05,3.715550465503025e-06,0.29954115285345567
Ancient history,10,26,0.00018448812762445428,7.39736673863724e-05,0.34008954008954007
Ununquadium,6,6,0.00010090373368603375,2.4303952641469706e-06,0.2816692509944044
Lanthanum,5,11,8.502535699373887e-05,3.714205430678881e-05,0.30695760781720666
Wikispecies,1,3,4.3319038552858195e-05,0.0,0.1978219696969697
Addis Ababa,1,6,4.575517481305052e-05,6.211119393812349e-07,0.27207606147434227
Makuria,1,5,4.952127948505434e-05,8.792766614471507e-07,0.2883566843812547
Oregano,6,11,0.00012607647344653006,0.0002645675110106753,0.3258462018405865
Douglas Adams,12,16,0.00015031462140171554,8.786869849586681e-05,0.31885827673051975
Hepatocellular carcinoma,1,5,5.070065807605112e-05,3.34602984271193e-07,0.27503126851425186
Jump rope,2,8,6.221988683500355e-05,2.232913452402215e-06,0.29988515647430375
Commodore 64,10,12,0.0001599054080000492,0.0003538858851145139,0.386065422287932
Sputnik program,3,11,7.093206611334993e-05,6.30470123207662e-05,0.3130291451262456
The Hague,13,14,0.00021556048048604356,7.240288306718351e-05,0.36289411969078433
Ytterbium,7,9,9.754996342617054e-05,6.51662823190069e-05,0.316947352450311
The Beano,3,5,6.577678053297602e-05,3.2824276239346264e-06,0.3091608702086725
Shaka,2,3,6.289499045857597e-05,1.818022112202041e-06,0.3202268720778723
Hubbard Glacier,2,3,7.35513002207192e-05,2.068139470191731e-06,0.3249591662129579
Canadian Charter of Rights and Freedoms,4,10,0.000108313600024708,1.7727633521742175e-05,0.34848611226958043
Philosophiae Naturalis Principia Mathematica,5,6,9.716901895613213e-05,7.917328064851729e-06,0.3278405524168236
Peregrine Falcon,4,13,6.86124353609877e-05,3.630929862598419e-05,0.2667603115821734
Arab-Israeli conflict,7,10,0.00012587252665082299,1.4030351971683977e-05,0.3310093487561401
Battle of Amiens,1,6,5.926939593906871e-05,0.0,0.31484551620195933
Bedbug,4,8,0.0001156158602837943,1.5735723413148857e-05,0.33620342801963465
Raising the Flag on Iwo Jima,0,3,3.5893754486719313e-05,0.0,0.0
Cardiff,3,16,8.559312243671595e-05,5.584851016102491e-05,0.3491267652711624
List of French monarchs,5,10,8.653864758444815e-05,7.123015890193352e-06,0.2809306078536848
Mendip Hills,7,13,0.0001424824534558326,0.00026417663466385443,0.3526631214653499
Chew Valley Lake,6,13,8.973471596011593e-05,0.00033881316267053496,0.30205320994794677
Buddhist art,3,15,7.1538606869115e-05,1.1748240375179285e-05,0.2933370778628098
Tsar Bomba,3,7,7.991589932663215e-05,6.550564284979448e-06,0.31941896024464833
Speaker of the British House of Commons,5,8,9.016318971284001e-05,1.7297080347033855e-06,0.285968514715948
Taipei,4,9,9.876229333705095e-05,1.3812450939653607e-05,0.3373980457078252
Lake Kivu,3,4,6.240352274484e-05,6.487367525386111e-06,0.25958372165268717
The Supremes,4,10,8.882800590417717e-05,0.0002834787127056258,0.28443052624412823
Where Did Our Love Go,1,2,4.354958055849753e-05,3.5193889972040194e-07,0.22145658857203435
Bontebok,0,3,3.5893754486719313e-05,0.0,0.0
Down syndrome,6,9,9.761107806396046e-05,7.025170645661524e-05,0.3138757418676283
Quito,4,10,0.00010092843673334203,6.80356027262502e-05,0.3532893624217825
Windows 2000,5,7,0.00011332360455854046,5.35387209456404e-05,0.3265848510904401
Simón Bolívar,7,7,0.00012714097094122055,4.175684492216499e-06,0.321731095025412
Easter Island,12,14,0.00020651678032296216,0.0001700218683605976,0.34403820816864294
Arab League,8,13,0.00014898890576705117,1.3417907368108298e-05,0.33472199967953853
Gaborone,1,2,4.5469138289312836e-05,1.4318875491190983e-07,0.2603926456840137
Split infinitive,1,4,8.664212310595196e-05,7.291688276744208e-06,0.3296252465483235
Abel Tasman,3,6,7.550542574062108e-05,2.784858921051869e-06,0.3105857865001487
Guglielmo Marconi,4,9,0.0001011686395731654,1.8242353555810194e-05,0.3283042589973283
Heron,4,6,9.113485538201463e-05,2.3191202192966714e-05,0.3289245788064872
The Ashes,4,8,7.634776168612836e-05,0.00023456338833484732,0.3051862673484295
M1 motorway,4,4,0.00011125147637928374,3.964367132366396e-06,0.36791123635082773
M6 motorway,6,6,0.00013362496526978827,0.00017119627018641277,0.35712454055902215
London Zoo,8,10,0.0001527450250159448,0.00010963184723588326,0.3377526273241714
Real tennis,2,8,6.04725698358722e-05,1.532598576456486e-06,0.3007269848124955
Sun Tzu,5,7,0.00010571540501764574,9.23690371400642e-06,0.3161798092931739
William Pitt the Younger,1,7,3.853090021473872e-05,6.871406460687005e-07,0.21735511393195298
Michael Ramsey,2,5,5.592599888642903e-05,1.961850228921239e-06,0.295997166135317
First Council of Nicaea,3,7,8.256803934409164e-05,1.3672378350284755e-06,0.3189312977099237
Curium,7,8,9.405224175457316e-05,3.698498081364543e-05,0.2907446068197634
Tonga,7,12,0.0001273075575824097,2.2863283890464655e-05,0.3356092858864166
Ben Nevis,4,11,0.00010181406392646746,0.0001261761863794818,0.3543080054274084
Mark Twain House,1,3,4.6615836166715546e-05,5.417775801742346e-07,0.25285965018459117
BT Tower,2,7,5.7855194773244565e-05,3.98069044160809e-06,0.26752897483511556
Oxbow lake,3,8,7.8508187984453e-05,5.056414346124105e-05,0.29879138954444684
Community,11,19,0.00018552596864507615,0.0005109807243601927,0.3349635212058045
Sociocultural evolution,1,9,5.412578202209976e-05,1.8981722231643818e-06,0.26058753820245745
Salford,1,6,4.605819989588957e-05,4.499301462586205e-07,0.2661316007389006
Huntington's disease,2,8,5.834012619018799e-05,5.507409631254559e-06,0.29457801593456956
Hasekura Tsunenaga,2,9,7.603244979972066e-05,3.129921996148241e-06,0.3297553275453828
Eric Clapton,10,18,0.00017613822095230124,0.0003738653330008381,0.36113752268994725
Layla,1,5,4.4224295070772404e-05,3.9934642296825096e-07,0.2653540806605271
Battle of the Eastern Solomons,2,5,4.9263892916985894e-05,5.479227186342976e-07,0.2541207955720455
55 Cancri d,1,3,4.129145429313949e-05,1.0827931266264127e-06,0.21519443729075458
RSS (file format),2,4,5.394340750369789e-05,6.575163549326612e-07,0.24144706426259824
Coriander,8,13,0.00011243428088185636,0.000279086710102552,0.3498576452855468
Merseburg Incantations,1,3,5.33156862183086e-05,9.733321178769446e-07,0.31451370069256246
Batholith,4,4,8.253103830806832e-05,5.0126591329585515e-06,0.29745123166737863
Giant Panda,5,18,0.0001295035094019201,8.370297485183692e-05,0.35445830151862223
Battle of Lechaeum,1,3,4.380855513224074e-05,2.444520907973974e-07,0.23053578325884236
Sunset Boulevard (1950 film),2,7,6.21636273854287e-05,7.636058280241743e-06,0.2749045927095671
The Lorax,5,8,0.0001147030771966585,1.6253699775461056e-05,0.3107012716591061
Tropical Storm Bonnie (2004),2,4,5.671913791067463e-05,1.7269893695849265e-06,0.28879518905094353
Europium,7,9,0.00010718143234325297,6.55000796393508e-05,0.27935276811981813
Corundum,5,8,0.00011577618903208761,1.5267031892501587e-05,0.2965434026545532
Vanadium,9,13,0.00013853510163687173,3.634159792206987e-05,0.32638075150378876
Björn Borg,3,2,7.62657555250543e-05,1.016756446237028e-05,0.31555891238670697
Mark Antony,9,13,0.00016988421027460654,2.2586364595113456e-05,0.33898580121703853
Yotsuya Kaidan,0,1,3.5893754486719313e-05,0.0,0.0
Lake Kariba,2,9,5.6906574841575884e-05,2.5057996708034862e-06,0.2785704760634751
The Mismeasure of Man,2,8,5.7704561885816156e-05,4.5021355373639244e-06,0.2869899711498832
16 Cygni Bb,1,9,4.7009588158390836e-05,0.00024003287864645645,0.2649502187836895
16 Cygni,1,4,4.0335187911386144e-05,1.5616836212215252e-07,0.20948656237464902
Autism,13,19,0.0001845518065204509,0.0001636511076611718,0.34243094828292764
Thomas Gainsborough,2,5,6.079325151461741e-05,0.00024253876176887965,0.2941010840489934
Dixie Mission,6,8,0.00014993721809529784,8.635729938259214e-06,0.382285662000183
Jackie Robinson,6,7,0.000129435067148562,6.929897119257103e-05,0.33995117982099265
Laws in Wales Acts 1535–1542,8,9,0.00015676469142915332,5.526159786916823e-05,0.3517427176292305
Ununpentium,4,6,8.085403575022499e-05,4.463822947039303e-05,0.32889868534991734
Modern history,3,11,7.328178592464141e-05,1.6510906017873626e-05,0.3129588014981273
Caesium,8,8,0.00013917215455239995,6.972607737169713e-05,0.30913799482056975
William the Silent,4,7,7.953405360782795e-05,5.239965895285391e-06,0.3021405843216662
Ralph Nader,5,11,0.00011046712474249381,8.088124892919079e-05,0.37154290795909295
Fedora Core,2,6,5.929811895884348e-05,7.562225393270962e-06,0.23986680445516131
90377 Sedna,6,7,9.211819362106593e-05,6.74086600432548e-05,0.2694267105178307
Karachi,5,12,0.00013302594072288552,8.619497960835267e-06,0.3356632120189604
Muhammad ibn Musa al-Khwarizmi,2,12,5.049846338964385e-05,8.094780612078086e-06,0.25370415350983727
Akrotiri and Dhekelia,1,5,4.914331156538477e-05,8.138570512311e-08,0.2833695062398264
Leeds,5,12,9.60807311529392e-05,2.6430178328951682e-05,0.3432749979459371
Music of Hungary,1,7,5.225199710155887e-05,1.9534664249957755e-06,0.2831006911505624
"Stanley, Falkland Islands",2,2,5.924270146462414e-05,6.644053959375605e-07,0.30079193664506837
John Bull (locomotive),0,1,3.5893754486719313e-05,0.0,0.0
Adelaide,8,13,0.00015550556597454025,0.00018051865582041385,0.3519797809604044
Lake Burley Griffin,2,5,5.804752568733398e-05,2.008433443502975e-06,0.29155617585484994
Darling River,2,3,4.8694086493311006e-05,6.263304596853022e-07,0.24866087370551124
Stained glass,11,12,0.0001912017895264073,0.00014345056694384234,0.361199965418864
Derby,4,8,0.0001006291686896796,1.6132942163278768e-05,0.34588956039407237
Gallium,6,10,0.00010637234174639673,9.247652730144311e-06,0.28030862126803086
Copper(I) chloride,1,2,5.0970493532536746e-05,0.0,0.2742009581938702
Samarium,6,10,0.00014392690730319753,0.00028137705171611617,0.3553325395475421
Holmium,3,7,6.247603416843889e-05,1.298085196767908e-05,0.2617138561763969
Tantalum,4,8,6.419989716388524e-05,1.0004094238542206e-05,0.26859530697524914
Antwerp,12,11,0.0002035391971482779,7.609607289765601e-05,0.36642694264164183
Isis,2,10,5.6883276733262205e-05,4.074549420785359e-05,0.29597619722300933
Battle of Jutland,2,4,7.065018746486442e-05,3.248223844294818e-07,0.32064466615502685
Desmond Tutu,4,8,7.462518588472524e-05,1.2241155155164448e-05,0.3104934601664685
Hollandic,3,3,6.846830061052563e-05,3.838302514552805e-07,0.28474068016083964
Great Auk,4,13,0.00010481555805662174,2.840675611759206e-05,0.3012473862571202
Music of Ireland,2,8,5.455793265455474e-05,1.2234150135797735e-05,0.25939032718693733
The Great Exhibition,3,5,6.582780710170546e-05,1.2829105749162748e-05,0.32015325670498085
Ishango bone,2,7,5.849247803200657e-05,7.277061892323503e-05,0.32255076044159653
Prospecting,2,2,6.496687415061374e-05,1.4395185613451254e-07,0.30523085914669784
Maputo,1,6,4.416821485131461e-05,7.749355715325177e-07,0.27050825509873744
Order of the Thistle,5,9,8.440936717274781e-05,1.4742025466403914e-05,0.2946195613849517
Upsilon Andromedae d,2,9,5.034908882805172e-05,2.6968562020907855e-06,0.2617794486215539
Mosaic,10,14,0.00016060698473004773,3.63462124218666e-05,0.3265082838386996
Map projection,1,3,4.996236008070573e-05,2.7879149473443235e-07,0.2822019587977035
Scelidosaurus,1,5,4.146340767732253e-05,1.45310499644676e-06,0.25771033802121884
Local government in the United Kingdom,4,6,0.0001127886155642729,0.00013465853762020252,0.3653694796676869
Sun Yat-sen,5,10,9.830906562961991e-05,8.25258840315291e-06,0.32712182900093956
Royal National Theatre,3,7,6.370584518988115e-05,0.0004945833799472678,0.25979355801517223
Luxembourg (city),1,3,4.790260864158306e-05,4.4407933806317044e-08,0.280515643883443
History of New Jersey,3,12,9.118812575709855e-05,0.00015719130991974256,0.3584112550398902
Henry H. Rogers,3,5,6.108607991347873e-05,5.4238882441570424e-06,0.2867929708951126
Algol,3,8,6.504899510908654e-05,7.317166009401301e-06,0.29216783216783215
Coot,1,5,5.142607775927625e-05,2.3461834354974254e-06,0.25799678893417316
Fencing,2,8,5.3049777993809546e-05,1.8866440977341786e-06,0.30323704456379735
Speaker of the United States House of Representatives,3,7,6.350157346055583e-05,1.6416309455006486e-06,0.2800831266340417
Epazote,1,5,4.562201815547102e-05,2.907601358188809e-06,0.24579362277915048
Agamemnon,6,7,0.00011746042574455235,2.114809354811031e-05,0.3306426084203862
Chives,5,13,8.797311007637047e-05,7.639251168683872e-05,0.3491267652711624
Gerald Durrell,2,13,6.201747934898455e-05,0.0002941293007184493,0.2797455641111483
Jersey Zoological Park,1,5,3.9970010682648314e-05,1.6264999144546957e-06,0.21861755010203548
Doha,8,6,0.0001782051377441095,1.8793816052031828e-05,0.3906133133881825
Lighting designer,2,2,8.315338416930877e-05,4.932483059505729e-06,0.29470268745150596
"Ann Arbor, Michigan",3,6,5.688110594262395e-05,3.887069758252489e-06,0.27597595613977144
WorkChoices,1,1,5.998903389374043e-05,0.0,0.323274528009904
Pleiades (star cluster),3,5,5.9123560757915155e-05,8.301652073578294e-06,0.26212434908087084
Flag of India,2,5,8.975543828502056e-05,2.6842895286502653e-05,0.37514591002963094
Shigin,1,4,5.137298647373521e-05,1.8857296590165041e-06,0.29789661319073085
Chelsea F.C.,5,14,0.00011892841195556707,1.9840755881625954e-05,0.3606698895027624
Jane Fonda,4,11,8.60716953564792e-05,1.650192924139196e-05,0.31399368705846986
Tashkent,3,6,7.813238231030856e-05,3.7364090850150634e-06,0.3280207270157808
Electron beam welding,4,5,0.00011521401131968346,2.1147678654817537e-05,0.32640625
Edmund Burke,6,10,0.00012819480050107806,2.0119620847395194e-05,0.3460614594549822
